Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2019-11-11,1360.0,1361.05,1318.0,1321.1,540826.0,-2.4,1333.079999999969,1357.3645454545422,1368.09,0.0,-0.11,0.0,0.0,0.0,0.0,,1324.2,0.0,,-3485.0,112660.04359399993,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2019-11-13,1321.0,1346.4,1314.6,1324.0,1386806.0,0.2,1319.4500000001754,1337.2800000000243,1363.89,0.0,-0.21,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2019-11-14,1318.0,1349.9,1307.75,1344.4,1435858.0,1.5,1323.9400000000496,1327.1518181819029,1362.03,0.0,-0.22,1319.4500000001754,1333.350000000004,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2019-11-15,1345.0,1345.0,1314.35,1316.65,699645.0,-2.1,1321.7199999999557,1315.8518181818617,1357.71,0.0,-0.29,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2019-11-18,1319.45,1322.95,1301.0,1305.25,563361.0,-0.9,1314.4699999999611,1304.5172727272802,1352.72,0.0,-0.38,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-19,1305.0,1306.0,1288.0,1298.15,694313.0,-0.5,1299.5200000001096,1296.0863636364193,1347.52,0.0,-0.47,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-20,1300.1,1333.0,1300.1,1328.1,867482.0,2.3,1308.289999999989,1301.3972727272867,1345.67,0.0,-0.44,1299.5200000001096,1319.4500000001754,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-21,1330.55,1334.5,1296.0,1299.75,494379.0,-2.1,1307.3899999999646,1296.685454545499,1341.3,0.0,-0.47,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-22,1303.0,1316.45,1288.45,1297.9,415673.0,-0.1,1303.2099999999864,1297.526363636357,1337.16,0.0,-0.51,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-11-25,1305.9,1306.1,1278.0,1300.35,633584.0,0.2,1299.6899999999582,1298.143636363514,1333.66,0.0,-0.52,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
